id,name,grade,enhancement,maximum,minimum,price,count
10614," Yuria Axe",1,0,315000,292000,315000,3
10614," Yuria Axe",1,8,1810000,1570000,1690000,6
10614," Yuria Axe",1,11,2460000,2120000,2290000,0
10614," Yuria Axe",1,13,4960000,4280000,4620000,0
10614," Yuria Axe",1,16,49200000,42400000,45800000,0
10614," Yuria Axe",1,17,90000000,78000000,84000000,0
10614," Yuria Axe",1,18,155000000,135000000,145000000,0
10614," Yuria Axe",1,19,215000000,185000000,200000000,0
10614," Yuria Axe",1,20,835000000,725000000,780000000,0
10656," Krea Axe",1,0,39400,34200,36700,0
10656," Krea Axe",1,8,1880000,1620000,1750000,8
10656," Krea Axe",1,11,2660000,2300000,2480000,2
10656," Krea Axe",1,13,5850000,5050000,5450000,2
10656," Krea Axe",1,16,34000000,29400000,31700000,0
10656," Krea Axe",1,17,40700000,35100000,37900000,0
10656," Krea Axe",1,18,90500000,78500000,84500000,0
10656," Krea Axe",1,19,217000000,187000000,202000000,0
10656," Krea Axe",1,20,730000000,630000000,680000000,0
10657," Rosar Axe",1,0,94500,81500,88000,21
10657," Rosar Axe",1,8,1850000,1610000,1730000,2
10657," Rosar Axe",1,11,2620000,2260000,2440000,0
10657," Rosar Axe",1,13,6050000,5250000,5650000,0
10657," Rosar Axe",1,16,44200000,38200000,41200000,0
10657," Rosar Axe",1,17,72500000,62500000,67500000,0
10657," Rosar Axe",1,18,133000000,115000000,124000000,0
10657," Rosar Axe",1,19,337000000,291000000,314000000,0
10657," Rosar Axe",1,20,730000000,630000000,680000000,0
10671," Styd Axe",1,0,21700,18700,20200,0
10672," Ultimate Styd Axe",2,0,16200,14100,15100,0
10686," Offin Tett's Radiant Axe",3,0,256000000,222000000,239000000,1
10686," Offin Tett's Radiant Axe",3,8,267000000,245000000,264000000,1
10686," Offin Tett's Radiant Axe",3,11,312000000,279000000,301000000,0
10686," Offin Tett's Radiant Axe",3,13,411000000,358000000,387000000,0
10686," Offin Tett's Radiant Axe",3,14,498000000,461000000,498000000,0
10686," Offin Tett's Radiant Axe",3,15,595000000,515000000,555000000,0
10686," Offin Tett's Radiant Axe",3,16,690000000,600000000,645000000,0
10686," Offin Tett's Radiant Axe",3,17,825000000,715000000,770000000,0
10686," Offin Tett's Radiant Axe",3,18,965000000,835000000,900000000,0
10686," Offin Tett's Radiant Axe",3,19,2280000000,1980000000,2130000000,4
10686," Offin Tett's Radiant Axe",3,20,29400000000,25400000000,27400000000,0
10703," Saiyer Ornamental Knot",1,0,21300,18500,19900,0
10703," Saiyer Ornamental Knot",1,8,1700000,1480000,1590000,1
10703," Saiyer Ornamental Knot",1,11,2510000,2170000,2340000,1
10703," Saiyer Ornamental Knot",1,13,4890000,4210000,4550000,0
10703," Saiyer Ornamental Knot",1,16,43600000,37600000,40600000,0
10703," Saiyer Ornamental Knot",1,17,73500000,63500000,68500000,0
10703," Saiyer Ornamental Knot",1,18,122000000,106000000,114000000,1
10703," Saiyer Ornamental Knot",1,19,463000000,399000000,431000000,0
10703," Saiyer Ornamental Knot",1,20,3220000000,2780000000,3000000000,0
10704," Oros Ornamental Knot",1,0,21800,19600,20300,5
10704," Oros Ornamental Knot",1,8,1700000,1480000,1590000,0
10704," Oros Ornamental Knot",1,11,2330000,2010000,2170000,0
10704," Oros Ornamental Knot",1,13,5950000,5150000,5550000,0
10704," Oros Ornamental Knot",1,16,40800000,35200000,38000000,0
10704," Oros Ornamental Knot",1,17,51000000,44300000,47800000,0
10704," Oros Ornamental Knot",1,18,108000000,93500000,101000000,0
10704," Oros Ornamental Knot",1,19,398000000,344000000,371000000,0
10704," Oros Ornamental Knot",1,20,805000000,695000000,750000000,0
10705," Theos Ornamental Knot",1,0,26300,22700,24500,1
10705," Theos Ornamental Knot",1,8,1790000,1550000,1670000,3
10705," Theos Ornamental Knot",1,11,2550000,2210000,2380000,0
10705," Theos Ornamental Knot",1,13,5550000,4810000,5200000,0
10705," Theos Ornamental Knot",1,16,49800000,43000000,46400000,0
10705," Theos Ornamental Knot",1,17,74000000,64000000,69000000,0
10705," Theos Ornamental Knot",1,18,148000000,128000000,138000000,0
10705," Theos Ornamental Knot",1,19,555000000,481000000,520000000,1
10705," Theos Ornamental Knot",1,20,3810000000,3410000000,3680000000,0
10724," Krea Ornamental Knot",1,0,28900,25200,26900,36
10724," Krea Ornamental Knot",1,8,1960000,1700000,1830000,14
10724," Krea Ornamental Knot",1,11,2580000,2220000,2400000,1
10724," Krea Ornamental Knot",1,13,5450000,4720000,5100000,0
10724," Krea Ornamental Knot",1,16,45500000,39300000,42400000,1
10724," Krea Ornamental Knot",1,17,70500000,61500000,66000000,0
10724," Krea Ornamental Knot",1,18,136000000,118000000,127000000,0
10724," Krea Ornamental Knot",1,19,705000000,615000000,660000000,1
10724," Krea Ornamental Knot",1,20,1130000000,985000000,1060000000,0
10725," Rosar Ornamental Knot",1,0,37300,32100,34700,24
10725," Rosar Ornamental Knot",1,8,1900000,1640000,1770000,4
10725," Rosar Ornamental Knot",1,11,2520000,2180000,2350000,1
10725," Rosar Ornamental Knot",1,13,5100000,4400000,4750000,0
10725," Rosar Ornamental Knot",1,16,48200000,41600000,44900000,0
10725," Rosar Ornamental Knot",1,17,79500000,68500000,74000000,0
10725," Rosar Ornamental Knot",1,18,187000000,161000000,174000000,0
10725," Rosar Ornamental Knot",1,19,620000000,540000000,580000000,0
10725," Rosar Ornamental Knot",1,20,3620000000,3120000000,3370000000,0
10738," Nouver Ornamental Knot",3,0,134000000,116000000,125000000,1
10738," Nouver Ornamental Knot",3,8,144000000,124000000,134000000,0
10738," Nouver Ornamental Knot",3,11,144000000,124000000,134000000,1
10738," Nouver Ornamental Knot",3,13,151000000,131000000,141000000,0
10738," Nouver Ornamental Knot",3,14,213000000,185000000,199000000,0
10738," Nouver Ornamental Knot",3,15,330000000,284000000,307000000,0
10738," Nouver Ornamental Knot",3,16,545000000,472000000,510000000,3
10738," Nouver Ornamental Knot",3,17,620000000,540000000,580000000,1
10738," Nouver Ornamental Knot",3,18,735000000,635000000,685000000,1
10738," Nouver Ornamental Knot",3,19,2030000000,1750000000,1890000000,5
10738," Nouver Ornamental Knot",3,20,22100000000,19100000000,20600000000,0
10740," Kutum Ornamental Knot",3,0,136000000,118000000,127000000,0
10740," Kutum Ornamental Knot",3,8,199000000,173000000,186000000,0
10740," Kutum Ornamental Knot",3,11,241000000,209000000,225000000,0
10740," Kutum Ornamental Knot",3,13,309000000,267000000,288000000,2
10740," Kutum Ornamental Knot",3,14,381000000,329000000,355000000,0
10740," Kutum Ornamental Knot",3,15,476000000,410000000,443000000,0
10740," Kutum Ornamental Knot",3,16,486000000,420000000,453000000,0
10740," Kutum Ornamental Knot",3,17,496000000,428000000,462000000,0
10740," Kutum Ornamental Knot",3,18,755000000,655000000,705000000,1
10740," Kutum Ornamental Knot",3,19,2060000000,1780000000,1920000000,4
10740," Kutum Ornamental Knot",3,20,27100000000,23500000000,25300000000,0
10809," Agerian Helmet",1,0,32400,28000,30200,63
10809," Agerian Helmet",1,6,1560000,1360000,1460000,8
10809," Agerian Helmet",1,10,4350000,3750000,4050000,7
10809," Agerian Helmet",1,13,13800000,12000000,12900000,4
10809," Agerian Helmet",1,16,40800000,35200000,38000000,0
10809," Agerian Helmet",1,17,82000000,71000000,76500000,1
10809," Agerian Helmet",1,18,105000000,91500000,98500000,0
10809," Agerian Helmet",1,19,295000000,255000000,275000000,0
10809," Agerian Helmet",1,20,890000000,770000000,830000000,0
10810," Agerian Armor",1,0,81000,70000,75500,19
10810," Agerian Armor",1,6,1380000,1200000,1290000,14
10810," Agerian Armor",1,10,9650000,8350000,9000000,2
10810," Agerian Armor",1,13,21500000,18500000,20000000,0
10810," Agerian Armor",1,16,37100000,32100000,34600000,0
10810," Agerian Armor",1,17,83000000,72000000,77500000,0
10810," Agerian Armor",1,18,86500000,74500000,80500000,0
10810," Agerian Armor",1,19,248000000,214000000,231000000,0
10810," Agerian Armor",1,20,600000000,520000000,560000000,0
10811," Agerian Gloves",1,0,16500,14300,15400,10
10811," Agerian Gloves",1,6,1770000,1530000,1650000,6
10811," Agerian Gloves",1,10,6600000,5700000,6150000,1
10811," Agerian Gloves",1,13,15600000,13600000,14600000,2
10811," Agerian Gloves",1,16,29200000,25200000,27200000,0
10811," Agerian Gloves",1,17,48100000,41500000,44800000,0
10811," Agerian Gloves",1,18,96500000,83500000,90000000,1
10811," Agerian Gloves",1,19,305000000,263000000,284000000,0
10811," Agerian Gloves",1,20,595000000,515000000,555000000,0
10812," Agerian Shoes",1,0,22800,19800,21300,18
10812," Agerian Shoes",1,6,1810000,1570000,1690000,3
10812," Agerian Shoes",1,10,6600000,5700000,6150000,10
10812," Agerian Shoes",1,13,15900000,13700000,14800000,12
10812," Agerian Shoes",1,16,36400000,31400000,33900000,0
10812," Agerian Shoes",1,17,66500000,57500000,62000000,1
10812," Agerian Shoes",1,18,101000000,87000000,94000000,0
10812," Agerian Shoes",1,19,268000000,232000000,250000000,0
10812," Agerian Shoes",1,20,555000000,481000000,520000000,0
10813," Taritas Helmet",1,0,29700,25700,27700,18
10813," Taritas Helmet",1,6,1590000,1370000,1480000,3
10813," Taritas Helmet",1,10,4020000,3460000,3740000,13
10813," Taritas Helmet",1,13,17200000,14800000,16000000,0
10813," Taritas Helmet",1,16,47900000,41300000,44600000,0
10813," Taritas Helmet",1,17,72000000,62000000,67000000,1
10813," Taritas Helmet",1,18,134000000,116000000,125000000,2
10813," Taritas Helmet",1,19,473000000,407000000,440000000,2
10813," Taritas Helmet",1,20,2890000000,2650000000,2860000000,0
10814," Taritas Armor",1,0,47400,40800,44100,63
10814," Taritas Armor",1,6,1450000,1250000,1350000,11
10814," Taritas Armor",1,10,7450000,6450000,6950000,2
10814," Taritas Armor",1,13,17700000,15300000,16500000,0
10814," Taritas Armor",1,16,32300000,27900000,30100000,0
10814," Taritas Armor",1,17,44300000,38300000,41300000,0
10814," Taritas Armor",1,18,80000000,69000000,74500000,0
10814," Taritas Armor",1,19,304000000,262000000,283000000,0
10814," Taritas Armor",1,20,595000000,515000000,555000000,0
10815," Taritas Gloves",1,0,21200,19600,19800,0
10815," Taritas Gloves",1,6,1540000,1340000,1440000,9
10815," Taritas Gloves",1,10,4170000,3590000,3880000,13
10815," Taritas Gloves",1,13,13100000,11300000,12200000,1
10815," Taritas Gloves",1,16,35200000,30400000,32800000,0
10815," Taritas Gloves",1,17,51000000,44400000,47900000,0
10815," Taritas Gloves",1,18,70000000,61000000,65500000,1
10815," Taritas Gloves",1,19,403000000,347000000,375000000,1
10815," Taritas Gloves",1,20,1360000000,1180000000,1270000000,0
10816," Taritas Shoes",1,0,23700,20500,22100,32
10816," Taritas Shoes",1,6,1340000,1160000,1250000,11
10816," Taritas Shoes",1,10,3820000,3300000,3560000,6
10816," Taritas Shoes",1,13,8650000,7450000,8050000,0
10816," Taritas Shoes",1,16,29500000,25500000,27500000,0
10816," Taritas Shoes",1,17,31000000,26800000,28900000,1
10816," Taritas Shoes",1,18,69000000,60000000,64500000,0
10816," Taritas Shoes",1,19,270000000,234000000,252000000,0
10816," Taritas Shoes",1,20,555000000,481000000,520000000,0
10817," Zereth Helmet",1,0,38200,33000,35600,64
10817," Zereth Helmet",1,6,1510000,1310000,1410000,7
10817," Zereth Helmet",1,10,4790000,4130000,4460000,10
10817," Zereth Helmet",1,13,14000000,12200000,13100000,7
10817," Zereth Helmet",1,16,42700000,36900000,39800000,0
10817," Zereth Helmet",1,17,74500000,64500000,69500000,0
10817," Zereth Helmet",1,18,95000000,82000000,88500000,0
10817," Zereth Helmet",1,19,350000000,302000000,326000000,0
10817," Zereth Helmet",1,20,2120000000,1840000000,1980000000,0
10818," Zereth Armor",1,0,52000,45000,48600,75
10818," Zereth Armor",1,6,1580000,1360000,1470000,13
10818," Zereth Armor",1,10,4610000,3970000,4290000,14
10818," Zereth Armor",1,13,18000000,15600000,16800000,5
10818," Zereth Armor",1,16,30100000,25900000,28000000,0
10818," Zereth Armor",1,17,45100000,38900000,42000000,0
10818," Zereth Armor",1,18,91000000,79000000,85000000,0
10818," Zereth Armor",1,19,277000000,239000000,258000000,0
10818," Zereth Armor",1,20,690000000,600000000,645000000,0
10819," Zereth Gloves",1,0,39200,33800,36500,21
10819," Zereth Gloves",1,6,1510000,1310000,1410000,6
10819," Zereth Gloves",1,10,4760000,4100000,4430000,18
10819," Zereth Gloves",1,13,13800000,12000000,12900000,1
10819," Zereth Gloves",1,16,40600000,35000000,37800000,1
10819," Zereth Gloves",1,17,62000000,54000000,58000000,0
10819," Zereth Gloves",1,18,104000000,90500000,97500000,0
10819," Zereth Gloves",1,19,333000000,287000000,310000000,0
10819," Zereth Gloves",1,20,730000000,630000000,680000000,0
10820," Zereth Shoes",1,0,27000,25200,25200,42
10820," Zereth Shoes",1,6,1460000,1260000,1360000,15
10820," Zereth Shoes",1,10,3650000,3150000,3400000,14
10820," Zereth Shoes",1,13,9950000,8650000,9300000,7
10820," Zereth Shoes",1,16,33700000,29100000,31400000,0
10820," Zereth Shoes",1,17,50000000,43200000,46700000,0
10820," Zereth Shoes",1,18,83000000,72000000,77500000,1
10820," Zereth Shoes",1,19,294000000,254000000,274000000,0
10820," Zereth Shoes",1,20,575000000,495000000,535000000,0
10821," Talis Helmet",1,0,36000,31000,33500,25
10821," Talis Helmet",1,6,1540000,1340000,1440000,16
10821," Talis Helmet",1,10,4890000,4210000,4550000,18
10821," Talis Helmet",1,13,14200000,12400000,13300000,2
10821," Talis Helmet",1,16,35000000,30200000,32600000,0
10821," Talis Helmet",1,17,47700000,41100000,44400000,0
10821," Talis Helmet",1,18,84000000,73000000,78500000,0
10821," Talis Helmet",1,19,350000000,302000000,326000000,0
10821," Talis Helmet",1,20,1630000000,1410000000,1520000000,0
10822," Talis Armor",1,0,40800,35200,38000,12
10822," Talis Armor",1,6,1470000,1270000,1370000,16
10822," Talis Armor",1,10,5100000,4420000,4770000,9
10822," Talis Armor",1,13,15200000,13200000,14200000,10
10822," Talis Armor",1,16,38300000,33100000,35700000,0
10822," Talis Armor",1,17,62000000,54000000,58000000,0
10822," Talis Armor",1,18,105000000,91000000,98000000,0
10822," Talis Armor",1,19,283000000,245000000,264000000,0
10822," Talis Armor",1,20,555000000,481000000,520000000,0
10823," Talis Gloves",1,0,24600,22400,22900,29
10823," Talis Gloves",1,6,1480000,1280000,1380000,27
10823," Talis Gloves",1,10,3110000,2690000,2900000,13
10823," Talis Gloves",1,13,9200000,8000000,8600000,1
10823," Talis Gloves",1,16,36500000,31500000,34000000,0
10823," Talis Gloves",1,17,44300000,38300000,41300000,0
10823," Talis Gloves",1,18,89500000,77500000,83500000,0
10823," Talis Gloves",1,19,268000000,232000000,250000000,0
10823," Talis Gloves",1,20,555000000,481000000,520000000,0
10824," Talis Shoes",1,0,24500,22400,22800,35
10824," Talis Shoes",1,6,1450000,1250000,1350000,17
10824," Talis Shoes",1,10,3140000,2720000,2930000,1
10824," Talis Shoes",1,13,11200000,9750000,10500000,12
10824," Talis Shoes",1,16,30400000,26200000,28300000,0
10824," Talis Shoes",1,17,50000000,43400000,46900000,0
10824," Talis Shoes",1,18,91000000,79000000,85000000,0
10824," Talis Shoes",1,19,259000000,223000000,241000000,0
10824," Talis Shoes",1,20,555000000,481000000,520000000,0
10889," Dobart Helmet",1,0,35300,30900,33300,4
10890," Dobart Armor",1,0,44100,39500,42700,3
10891," Dobart Gloves",1,0,21500,18500,20000,4
10892," Dobart Shoes",1,0,25200,22900,24700,7
10933," Grunil Helmet",1,0,580000,540000,580000,0
10933," Grunil Helmet",1,6,1380000,1200000,1290000,20
10933," Grunil Helmet",1,10,5450000,4720000,5100000,6
10933," Grunil Helmet",1,13,21600000,18600000,20100000,30
10933," Grunil Helmet",1,16,51000000,44400000,47900000,22
10933," Grunil Helmet",1,17,63500000,55500000,59500000,8
10933," Grunil Helmet",1,18,131000000,113000000,122000000,23
10933," Grunil Helmet",1,19,555000000,481000000,520000000,6
10933," Grunil Helmet",1,20,4320000000,3720000000,4020000000,3
10934," Grunil Armor",1,0,149000,129000,139000,27
10934," Grunil Armor",1,6,1520000,1320000,1420000,36
10934," Grunil Armor",1,10,5100000,4420000,4770000,21
10934," Grunil Armor",1,13,20500000,17700000,19100000,9
10934," Grunil Armor",1,16,45100000,38900000,42000000,15
10934," Grunil Armor",1,17,72000000,62000000,67000000,7
10934," Grunil Armor",1,18,105000000,91000000,98000000,22
10934," Grunil Armor",1,19,426000000,368000000,397000000,0
10934," Grunil Armor",1,20,975000000,845000000,910000000,0
10935," Grunil Gloves",1,0,198000,172000,185000,48
10935," Grunil Gloves",1,6,1900000,1640000,1770000,14
10935," Grunil Gloves",1,10,8650000,7450000,8050000,4
10935," Grunil Gloves",1,13,19800000,17200000,18500000,5
10935," Grunil Gloves",1,16,39600000,34200000,36900000,25
10935," Grunil Gloves",1,17,43800000,37800000,40800000,0
10935," Grunil Gloves",1,18,107000000,92500000,100000000,15
10935," Grunil Gloves",1,19,447000000,385000000,416000000,0
10935," Grunil Gloves",1,20,1350000000,1170000000,1260000000,0
10936," Grunil Shoes",1,0,246000,212000,229000,5
10936," Grunil Shoes",1,6,1530000,1330000,1430000,16
10936," Grunil Shoes",1,10,4190000,3610000,3900000,21
10936," Grunil Shoes",1,13,14000000,12200000,13100000,8
10936," Grunil Shoes",1,16,38800000,33400000,36100000,29
10936," Grunil Shoes",1,17,48600000,42000000,45300000,15
10936," Grunil Shoes",1,18,106000000,92500000,99500000,9
10936," Grunil Shoes",1,19,440000000,380000000,410000000,0
10936," Grunil Shoes",1,20,1330000000,1150000000,1240000000,1
10937," Rocaba Helmet",1,0,620000,540000,580000,0
10937," Rocaba Helmet",1,6,1520000,1320000,1420000,22
10937," Rocaba Helmet",1,10,2710000,2350000,2530000,13
10937," Rocaba Helmet",1,13,11300000,9850000,10600000,4
10937," Rocaba Helmet",1,16,46900000,40500000,43700000,0
10937," Rocaba Helmet",1,17,50500000,43900000,47400000,0
10937," Rocaba Helmet",1,18,130000000,112000000,121000000,1
10937," Rocaba Helmet",1,19,550000000,477000000,515000000,1
10937," Rocaba Helmet",1,20,4630000000,3990000000,4310000000,2
10938," Rocaba Armor",1,0,80500,69500,75000,129
10938," Rocaba Armor",1,6,1610000,1390000,1500000,16
10938," Rocaba Armor",1,10,2800000,2420000,2610000,27
10938," Rocaba Armor",1,13,9850000,8550000,9200000,2
10938," Rocaba Armor",1,16,31900000,27500000,29700000,0
10938," Rocaba Armor",1,17,79000000,68000000,73500000,0
10938," Rocaba Armor",1,18,91000000,79000000,85000000,0
10938," Rocaba Armor",1,19,283000000,245000000,264000000,0
10938," Rocaba Armor",1,20,655000000,565000000,610000000,0
10939," Rocaba Gloves",1,0,101000,87000,94000,51
10939," Rocaba Gloves",1,6,1260000,1100000,1180000,15
10939," Rocaba Gloves",1,10,2480000,2140000,2310000,31
10939," Rocaba Gloves",1,13,6250000,5450000,5850000,5
10939," Rocaba Gloves",1,16,40800000,35200000,38000000,1
10939," Rocaba Gloves",1,17,57500000,49500000,53500000,0
10939," Rocaba Gloves",1,18,127000000,111000000,119000000,1
10939," Rocaba Gloves",1,19,382000000,330000000,356000000,1
